2022-02-22 11:08:19,814 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:55)     - 오늘부터 수료일까지: 140일 남았습니다.
2022-02-22 11:10:13,576 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:41)     - data02은2022년7월12일
요일: 화
2022-02-22 11:10:13,577 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:45)     - data01은2022년2월22일
요일: 화
2022-02-22 11:10:13,577 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:51)     - 오늘부터 수료일까지: 120960000초가 남았습니다.
2022-02-22 11:10:13,577 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:55)     - 오늘부터 수료일까지: 1400일 남았습니다.
2022-02-22 11:10:18,213 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:41)     - data02은2022년7월12일
요일: 화
2022-02-22 11:10:18,214 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:45)     - data01은2022년2월22일
요일: 화
2022-02-22 11:10:18,215 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:51)     - 오늘부터 수료일까지: 12096000초가 남았습니다.
2022-02-22 11:10:18,215 DEBUG [main] cmn.LoggerManager (CalendarEx03Main.java:55)     - 오늘부터 수료일까지: 140일 남았습니다.
2022-02-22 11:29:46,797 DEBUG [main] cmn.LoggerManager (DateEx01Main.java:26)     - Tue Feb 22 11:29:46 KST 2022
2022-02-22 11:31:02,432 DEBUG [main] cmn.LoggerManager (DateEx01Main.java:26)     - Tue Feb 22 11:31:02 KST 2022
2022-02-22 11:31:02,433 DEBUG [main] cmn.LoggerManager (DateEx01Main.java:30)     - Tue Feb 22 11:31:02 KST 2022
2022-02-22 11:32:06,595 DEBUG [main] cmn.LoggerManager (DateEx01Main.java:26)     - Tue Feb 22 11:32:06 KST 2022
2022-02-22 11:32:06,597 DEBUG [main] cmn.LoggerManager (DateEx01Main.java:30)     - Tue Feb 22 11:32:06 KST 2022
2022-02-22 11:32:25,083 DEBUG [main] cmn.LoggerManager (DateEx01Main.java:26)     - Tue Feb 22 11:32:25 KST 2022
2022-02-22 11:32:25,085 DEBUG [main] cmn.LoggerManager (DateEx01Main.java:30)     - Tue Feb 22 11:32:25 KST 2022
2022-02-22 11:37:14,940 DEBUG [main] cmn.LoggerManager (DateEx02Main.java:40)     - Tue Feb 22 11:37:14 KST 2022
2022-02-22 12:09:58,853 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:29)     - yyyy-MM-dd HH:mm:ss.SSS: 2022-02-22 12:09:58.818
2022-02-22 12:10:27,448 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:29)     - yyyy-MM-dd HH:mm:ss.SSS: 2022=02-22 12:10:27.410
2022-02-22 12:12:11,698 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:33)     - yyyy-MM-dd HH:mm:ss.SSS: 2022-02-22 12:12:11.664
2022-02-22 12:12:11,700 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:34)     - MM-dd-yyyy: 02-22-2022
2022-02-22 12:13:01,515 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:33)     - yyyy-MM-dd HH:mm:ss.SSS: 2022-02-22 12:13:01.481
2022-02-22 12:13:01,516 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:34)     - MM-dd-yyyy: 02-22-2022 화
2022-02-22 12:14:23,778 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:35)     - yyyy-MM-dd HH:mm:ss.SSS: 2022-02-22 12:14:23.745
2022-02-22 12:14:23,780 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:36)     - MM-dd-yyyy: 02-22-2022
2022-02-22 12:14:23,780 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:37)     - yy년 MM월 dd일 E요일: 22년 02월 22일 화요일
2022-02-22 12:15:13,209 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:35)     - yyyy-MM-dd HH:mm:ss.SSS: 2022-02-22 12:15:13.175
2022-02-22 12:15:13,210 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:36)     - MM-dd-yyyy: 02-22-2022
2022-02-22 12:15:13,210 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:37)     - yy년 MM월 dd일 E요일: 22년 02월 22일 화요일
2022-02-22 12:15:26,343 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:35)     - yyyy-MM-dd HH:mm:ss.SSS: 2022-02-22 12:15:26.302
2022-02-22 12:15:26,345 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:36)     - MM-dd-yyyy: 02-22-2022
2022-02-22 12:15:26,345 DEBUG [main] cmn.LoggerManager (DateEx03SimpleDateFormat.java:37)     - yy년 MM월 dd일 E요일: 22년 02월 22일 화요일
2022-02-22 12:33:33,397 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:47)     - 2022년1월31일
2022-02-22 12:33:33,398 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:48)     - 2022년2월28일
2022-02-22 12:33:51,502 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:47)     - 2022년2월1일
2022-02-22 12:33:51,504 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:48)     - 2022년2월28일
2022-02-22 12:34:41,492 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:43)     - 2022년3월1일
2022-02-22 12:34:41,494 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:48)     - 2022년2월1일
2022-02-22 12:34:41,494 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:49)     - 2022년2월28일
2022-02-22 12:37:21,165 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:43)     - 2022년3월1일
2022-02-22 12:37:21,167 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:48)     - 2022년2월1일
2022-02-22 12:37:21,167 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:49)     - 2022년2월28일
2022-02-22 12:37:21,167 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:53)     - 3
2022-02-22 12:39:29,052 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:43)     - 2022년3월1일
2022-02-22 12:39:29,054 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:48)     - 2022년2월1일
2022-02-22 12:39:29,054 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:49)     - 2022년2월28일
2022-02-22 12:39:29,054 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:53)     - 시작요일: 3
2022-02-22 12:39:29,054 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:57)     - '월'의 마지막일: 28
2022-02-22 12:42:42,329 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:57)     -      2022년2월
2022-02-22 12:43:42,817 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:57)     -      2022년2월
2022-02-22 12:43:42,819 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:58)     - SU	MO	TU	WE	TH	FR	SA
2022-02-22 12:44:03,636 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:57)     -      2022년2월
2022-02-22 12:44:03,638 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:58)     -  SU MO TU WE TH FR SA
2022-02-22 12:44:10,423 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:57)     -        2022년2월
2022-02-22 12:44:10,424 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:58)     -  SU MO TU WE TH FR SA
2022-02-22 12:46:24,286 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:57)     -        2022년2월
2022-02-22 12:46:24,289 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:58)     -  SU MO TU WE TH FR SA
2022-02-22 12:46:24,289 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:60)     -  ___
2022-02-22 12:46:24,289 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:60)     -  ___
2022-02-22 12:46:54,456 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:57)     -        2022년2월
2022-02-22 12:46:54,458 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:58)     -  SU MO TU WE TH FR SA
2022-02-22 13:57:59,427 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:41)     - 2022년3월1일
2022-02-22 13:58:36,037 DEBUG [main] cmn.LoggerManager (CalendarEx04Main.java:41)     - 2022년2월1일
